Ticker,Name,Sector,Industry,Year,Gross_Margin,Operating_Margin,Net_Margin,EBITDA_Margin,ROE,ROA,Asset_Turnover,Inventory_Days,Receivables_Days,Payables_Days,Debt_to_Equity,Debt_to_Assets,Interest_Coverage,Current_Ratio,Quick_Ratio,ROA_t+1,Sector_Basic Materials,Sector_Communication Services,Sector_Consumer Cyclical,Sector_Consumer Defensive,Sector_Energy,Sector_Healthcare,Sector_Industrials,Sector_Real Estate,Sector_Technology,Sector_Utilities,Cluster,Predicted_ROA
0064.KL,Efficient E-Solutions Berhad,Industrials,Specialty Business Services,2022-12-31,0.3625897395587696,-0.2255421161253577,-0.0658796739601644,-0.0688630263225452,-0.010313223829862,-0.0096654472789965,0.1467136477457517,0.0,72.01805218775822,20.594112487204228,0.0670198214492516,0.0628102872149308,-373.8819612590799,6.615326272504014,6.615326272504014,-0.0035217448382355,0,0,0,0,0,0,1,0,0,0,0,0.014395516
0064.KL,Efficient E-Solutions Berhad,Industrials,Specialty Business Services,2021-12-31,0.4728549997138921,-0.4590716505271433,-0.3502714707353137,-0.1606430253126661,-0.0277157475864658,-0.0264671675554413,0.0755618706253172,0.0,41.22632924047074,53.5825951149371,0.0471746751294415,0.0450494805211081,-523.6554445876288,9.87946074716147,9.87946074716147,-0.0096654472789965,0,0,0,0,0,0,1,0,0,0,0,0.014090148
0065.KL,Excel Force MSC Berhad,Technology,Software—Application,2024-06-30,0.647162938805018,0.3516296016927382,0.2853703605752291,0.5423465912898963,0.0646331636462511,0.0559215232870249,0.1959612174659708,0.2324140325416756,51.79237147892511,12.605787791085197,0.1557833164614003,0.1347859189889968,86.59978906315206,7.699344194440221,7.69868111740684,0.0356908490534017,0,0,0,0,0,0,0,0,1,0,3,0.045766473
0065.KL,Excel Force MSC Berhad,Technology,Software—Application,2021-12-31,0.6893144007597716,0.4432286409042513,0.330408358989176,0.555769806416899,0.123572255642136,0.1117010463730524,0.3380696744924413,0.9613034299748464,31.238527009848617,11.632993925777804,0.1062766165093646,0.096066946479172,566.2059916317992,6.953513420677558,6.949838575135007,0.0559215232870249,0,0,0,0,0,0,0,0,1,0,3,0.104484245
0065.KL,Excel Force MSC Berhad,Technology,Software—Application,2020-12-31,0.6687266099761686,0.4514471861111731,0.3430228410605156,0.5648667237601047,0.1159397601688314,0.1051484407567088,0.3065348080950641,0.8422424237586175,68.00769273487965,9.891293339574672,0.1026293812296406,0.0930769513099582,1544.7779350903943,6.110997579023244,6.108289065414916,0.1117010463730524,0,0,0,0,0,0,0,0,1,0,3,0.1246037
0078.KL,GDEX Berhad,Industrials,Integrated Freight & Logistics,2023-12-31,-0.016654410705498,-0.086950012625313,-0.0876235498057817,0.054697263131089,-0.0791523972664076,-0.0572768126050063,0.6536691646476418,2.626787950393904,54.601769873738384,11.3320189247437,0.3819274094782502,0.2763729895352809,-6.876165940375112,3.858838439701837,3.822027699125976,-0.0030826554862749,0,0,0,0,0,0,1,0,0,0,0,-0.018943558
0078.KL,GDEX Berhad,Industrials,Integrated Freight & Logistics,2022-12-31,0.0143296811719308,-0.0391041860333055,-0.0450302275770061,0.0997207125491271,-0.0352255390975873,-0.0259178556202398,0.575565725843107,2.735518702166888,57.27112077707309,12.275724466436223,0.3591224372003599,0.2642311151452344,-3.389988142022055,4.893844093535392,4.854765531497154,-0.0572768126050063,0,0,0,0,0,0,1,0,0,0,0,-0.0074933805
0080.KL,Straits Energy Resources Berhad,Industrials,Integrated Freight & Logistics,2023-12-31,0.991788131056772,0.0113608253231697,0.0009792693962988,0.0187609192562506,0.0164882840759009,0.0052019272372377,5.312049224552999,1004.687779181119,12.456294791977236,2425.800086902428,2.169649117325281,0.6845076653645962,1.586699529873568,0.8108167486862954,0.6296778552406249,0.0112631024832799,0,0,0,0,0,0,1,0,0,0,5,0.037096128
0080.KL,Straits Energy Resources Berhad,Industrials,Integrated Freight & Logistics,2022-12-31,0.0201393314003088,0.004089103251611,0.0019796595888915,0.0123260881564694,0.0347904571234492,0.0127625578432926,6.446844656983905,5.467338563487473,4.482037115686247,11.178460026836882,1.7259784089232046,0.633159236798573,2.070842672274397,0.7849892088810568,0.6217788343017785,0.0052019272372377,0,0,0,0,0,0,1,0,0,0,5,0.043089554
0080.KL,Straits Energy Resources Berhad,Industrials,Integrated Freight & Logistics,2021-12-31,0.0271997839795682,0.0091526626313477,0.0032623007789293,0.0234951195482221,0.0296304406883281,0.0096170698261953,2.9479408791214023,10.780939812121757,14.4503138564534,26.04355090615319,2.081025845067643,0.6754327778194781,2.310800149764273,0.8804333425159157,0.7378954866284212,0.0127625578432926,0,0,0,0,0,0,1,0,0,0,5,0.019632533
0082.KL,Green Packet Berhad,Communication Services,Telecom Services,2024-03-31,0.0238914905058245,-0.0030197071356963,-0.0112965419962223,-0.006360975926111,-0.1658369200864787,-0.035959589008692,3.1832386424728294,0.0,89.41128546298123,67.92706812188995,3.611757938790488,0.7831629471293832,-10.030172413793103,1.147356466593204,1.147356466593204,-0.1007853218265794,0,1,0,0,0,0,0,0,0,0,5,-0.12285192
0082.KL,Green Packet Berhad,Communication Services,Telecom Services,2021-12-31,0.0126381873259804,-0.0660063291486362,-0.2846873725989181,-0.2497454263582897,-0.965340673101362,-0.5044607859017137,1.7719815996630923,1.059019034217153,56.55770731983773,46.98003073618723,0.9136089465821106,0.4774271923288736,-154.56171548117155,1.311027841109329,1.2997576219621834,-0.035959589008692,0,1,0,0,0,0,0,0,0,0,2,-0.03893163
0083.KL,Notion VTec Berhad,Technology,Electronic Components,2024-09-30,0.2234534175746931,0.1213001805464758,0.0876070521740377,0.1713060211532431,0.1013946538269965,0.0738240545982668,0.8426725105601088,62.32412133239735,113.3478255523472,67.91192739479476,0.3734636275230663,0.2719137369488106,27.11406321575813,2.3910586066369106,1.8678844039071087,0.0282362213774927,0,0,0,0,0,0,0,0,1,0,3,0.028317835
0083.KL,Notion VTec Berhad,Technology,Electronic Components,2023-09-30,0.0794362476756512,-0.1512521071198929,-0.1303836551216771,-0.0232840368651848,-0.1181460290798383,-0.0879570921951171,0.6746021356207075,61.26628218681567,116.88081087186974,56.26727327644794,0.3432234528371214,0.2555222305806036,-12.41738299904489,2.382671105717872,1.829355818994576,0.0738240545982668,0,0,0,0,0,0,0,0,1,0,3,-0.061930746
0083.KL,Notion VTec Berhad,Technology,Electronic Components,2022-09-30,0.0961645508250884,-0.0828410335601802,0.0280685688291944,0.1679445511842129,0.0222261191854609,0.017011775290029,0.6060791839281439,104.10753841722044,106.77593028197256,30.73240224758537,0.3065138003843775,0.2346043342934463,5.549508511148406,2.6440135454840656,1.645010901331354,-0.0879570921951171,0,0,0,0,0,0,0,0,1,0,3,0.0034328364
0089.KL,Tex Cycle Technology (M) Berhad,Industrials,Waste Management,2023-12-31,0.6539424642364239,0.2561328630495624,0.4413821600889348,0.7149710451749985,0.1105115409957535,0.0865880130535848,0.1961747004820903,8.449747024324203,63.086714720951626,0.9774042982807206,0.2762914530370809,0.2164799054162855,16.598581987624296,5.655073200083232,5.619877139744339,0.0706234846154243,0,0,0,0,0,0,1,0,0,0,0,0.058665663
0089.KL,Tex Cycle Technology (M) Berhad,Industrials,Waste Management,2022-12-31,0.6873187061132622,0.2720788488772934,0.2843015351222697,0.524629150321064,0.0752628865005835,0.0583269220940816,0.2051586603955442,9.9927706453351,59.5565139608041,0.5266828820536789,0.2903627312818615,0.2250241147257963,25.35340157548233,5.810880762069167,5.773783146880253,0.0865880130535848,0,0,0,0,0,0,1,0,0,0,0,0.044853933
0089.KL,Tex Cycle Technology (M) Berhad,Industrials,Waste Management,2021-12-31,0.6702255546207594,0.289477974819665,0.2166398321195,0.40860867817597,0.0538762878007473,0.0478379085619866,0.2208176958685924,8.061141551827157,97.29743211393183,0.2229447978878803,0.1262258200718863,0.1120786061039067,446.2120919243986,3.992248195363617,3.964975354359276,0.0583269220940816,0,0,0,0,0,0,1,0,0,0,0,0.05003386
0090.KL,Elsoft Research Berhad,Technology,Semiconductor Equipment & Materials,2023-12-31,0.3388782573864953,0.0689322654739585,0.4370242655003385,0.1210618351102715,0.0522593428311718,0.0500325651433572,0.1144846387101094,107.73543503365264,41.964633929492464,8.728827412372766,0.044506566501923,0.0426101356652803,0.0,22.659838653796395,21.97207842328929,0.0193921813763522,0,0,0,0,0,0,0,0,1,0,3,0.02362756
0090.KL,Elsoft Research Berhad,Technology,Semiconductor Equipment & Materials,2022-12-31,0.3875996827294719,0.2181066165085748,1.529441491963092,0.2462393177117511,0.3092961754019637,0.2838392804332964,0.1855836146232561,77.28167543186453,135.8940863302162,12.943915849915758,0.0896877096426044,0.0823058834645572,0.0,10.57959935173018,10.262985929673311,0.0500325651433572,0,0,0,0,0,0,0,0,1,0,3,0.04108362
0090.KL,Elsoft Research Berhad,Technology,Semiconductor Equipment & Materials,2021-12-31,0.4547161585580241,0.3074386151236895,0.3753277956301592,0.3347140352798635,0.1007880053867342,0.0912852029432698,0.243214608686271,109.55991316538176,179.83409199291106,111.2068771997036,0.1041001404068739,0.0942850531370386,0.0,8.509221858638302,8.048064912523099,0.2838392804332964,0,0,0,0,0,0,0,0,1,0,3,0.08922058
0095.KL,MAG Holdings Berhad,Consumer Defensive,Farm Products,2024-06-30,0.2170981466791663,0.1478395405704845,0.1192825347292788,0.230494896320237,0.0445900144834836,0.0299615415332503,0.2511812949083493,22.25518436797394,179.56754754584134,131.67281435922342,0.4882416658701975,0.3280661179343579,4.828231292517007,1.9466845449031065,1.8691962242867328,0.0368144275998078,0,0,0,1,0,0,0,0,0,0,1,0.035981588
0095.KL,MAG Holdings Berhad,Consumer Defensive,Farm Products,2023-06-30,0.3333862336773509,0.2928678764314089,0.1694282299379578,0.3514335166660881,0.0444188737631808,0.0313053534234474,0.1847705865481273,42.65764726888568,195.8111854471153,158.62811909473717,0.418890665834536,0.2952240619527657,4.307608140637537,3.3216500857026734,3.1828559311551308,0.0299615415332503,0,0,0,1,0,0,0,0,0,0,1,0.03459958
0095.KL,MAG Holdings Berhad,Consumer Defensive,Farm Products,2022-06-30,0.3312716531125779,0.2515809051456912,0.129287772145436,0.3300609022282192,0.0250460269846002,0.0176502275730289,0.1365189242581597,76.23972034988984,170.14875460413552,183.5390354034422,0.4190200597114464,0.2952883272112819,3.75168588209702,2.3487803585889546,2.203838672812176,0.0313053534234474,0,0,0,1,0,0,0,0,0,0,1,0.037600406
0097.KL,ViTrox Corporation Berhad,Technology,Semiconductor Equipment & Materials,2023-12-31,0.6199032216544157,0.4061577048712695,0.2231641857504148,0.27275178198086,0.1340061038149888,0.1099964935413432,0.4928949202645019,331.6762078654256,119.52991014433262,76.51059828121139,0.2182761422719477,0.1791680348142477,35.46142613774641,5.194104802078676,3.9074056075008574,0.074740558273267,0,0,0,0,0,0,0,0,1,0,3,0.09353246
0097.KL,ViTrox Corporation Berhad,Technology,Semiconductor Equipment & Materials,2022-12-31,0.6255563153033193,0.4356007138963197,0.2676658016205286,0.2890733609774888,0.2298775839135143,0.1764404051479943,0.659181726166628,263.3707453208318,122.93352606934498,58.67783686807202,0.302862480511185,0.2324592848758338,98.5096926713948,4.191815767576967,3.1818358469978025,0.1099964935413432,0,0,0,0,0,0,0,0,1,0,3,0.1443223
0097.KL,ViTrox Corporation Berhad,Technology,Semiconductor Equipment & Materials,2021-12-31,0.6223909169504385,0.4366336138704119,0.2494603925166587,0.2725458886908858,0.2385125579538393,0.1791498029145209,0.7181492865748518,275.7997593654725,124.13050414336207,95.41525031052755,0.3313581933865848,0.2488873355289208,277.6925465838509,3.380315929238099,2.4330261256687624,0.1764404051479943,0,0,0,0,0,0,0,0,1,0,3,0.14960735
0098.KL,AuMas Resources Berhad,Basic Materials,Gold,2024-09-30,0.3181408659706397,0.2644078176432832,0.191489862855595,0.2736528462322092,0.0800701016091042,0.0743229729461613,0.3881300651523742,18.137966302226367,0.0,42.41969264383302,0.0773264097913046,0.0717762129365082,45.96636993076162,13.824013293429608,13.573658198364722,0.0782316392295681,1,0,0,0,0,0,0,0,0,0,1,0.049459964
0098.KL,AuMas Resources Berhad,Basic Materials,Gold,2022-03-31,0.2087002114816507,0.1316956290465592,0.0831886789447648,0.2318283253330524,0.102729996504596,0.0753193511957184,0.9054038620534962,28.87895797817612,30.80045181224221,31.6464604071916,0.3639256694823444,0.2668222159206567,15.151689273324337,0.9843995930048286,0.6946522911301866,0.0743229729461613,1,0,0,0,0,0,0,0,0,0,4,0.04839593
0100.KL,ES Ceramics Technology Berhad,Basic Materials,Specialty Chemicals,2024-05-31,0.0883744567906016,0.0270394774609984,0.0016084160250035,0.0324666337108058,0.0031995307860205,0.0018410334151066,1.1446251383267407,9.6888257949631,95.03827116119338,84.77293512298618,0.7378993557459295,0.424592686168074,2.10470331792181,1.919149694037359,1.834276634611044,0.0188123108653079,1,0,0,0,0,0,0,0,0,0,1,-0.0054029673
0100.KL,ES Ceramics Technology Berhad,Basic Materials,Specialty Chemicals,2023-05-31,0.166344908351661,0.0877909735221772,0.0841035243245574,0.1210195553043226,0.1416533712741574,0.076280123069394,0.9069789129766708,15.72681421743171,134.63221667425518,118.97325401953525,0.8570155051440017,0.4615015344621717,23.76248213222293,1.605110494596311,1.5145728697753402,0.0018410334151066,1,0,0,0,0,0,0,0,0,0,4,0.040256932
0100.KL,ES Ceramics Technology Berhad,Basic Materials,Specialty Chemicals,2022-05-31,0.5270954691963925,0.4642444854043732,0.4194620316638375,0.4900436404188122,0.367867207589262,0.3174078470431001,0.7567022116020146,62.42990197106137,56.74856194641872,17.005139462915004,0.158973261109421,0.1371673242549571,3486.3720661792995,5.551478817426832,5.057319271960641,0.076280123069394,1,0,0,0,0,0,0,0,0,0,4,0.1310251
0101.KL,TMC Life Sciences Berhad,Healthcare,Medical Care Facilities,2024-06-30,0.7075382918901443,0.1537015974920471,0.1173380136136113,0.2620533575045176,0.0457730222041048,0.0341659361044545,0.2911753408146266,41.87012653729988,32.79666472296474,66.46909607754111,0.3397268573050131,0.2535791944847666,6.1317534620635845,2.6621476373960657,2.544301358750761,0.0031849777864139,0,0,0,0,0,1,0,0,0,0,1,0.017482545
0101.KL,TMC Life Sciences Berhad,Healthcare,Medical Care Facilities,2023-06-30,0.7107239526976044,0.1379192982343478,0.1260487472828093,0.2449982821896783,0.0455439295836576,0.0333592511864853,0.2646535717775823,54.17490815046674,45.01982706305809,80.6019890557535,0.3652563521002739,0.2675368267200319,5.347225175419945,2.554529775793852,2.4188698386933143,0.0341659361044545,0,0,0,0,0,1,0,0,0,0,1,0.017468441
0101.KL,TMC Life Sciences Berhad,Healthcare,Medical Care Facilities,2022-06-30,0.6891095851075176,0.123372467941618,0.1697843084168123,0.2056659036648699,0.0500236890068504,0.0365352871077371,0.2151864765856027,52.38985578001505,36.36763969906553,123.12916463245676,0.3691883372734436,0.2696402877697841,16.3019495958155,2.2656343457167543,2.1451452116701004,0.0333592511864853,0,0,0,0,0,1,0,0,0,0,1,0.017177152
0104.KL,Genetec Technology Berhad,Industrials,Specialty Industrial Machinery,2022-03-31,0.3563287051633376,0.2871664037953805,0.2522818280897831,0.3019693813027223,0.3507565270019961,0.1917372567073079,0.7600121584622085,117.92459746084634,252.87679142363567,57.47070385990538,0.8293603080878305,0.4533608302427493,33.10219813914419,1.981953013174923,1.6047225135057537,0.1331207453505914,0,0,0,0,0,0,1,0,0,0,0,0.13628551
0104.KL,Genetec Technology Berhad,Industrials,Specialty Industrial Machinery,2021-03-31,0.1309757509449196,0.0284862005734517,-0.043731895760786,-0.012491592850836,-0.0503864643353863,-0.0341262057950055,0.7803504787827232,50.411769153039394,72.19166627213893,57.04037248888188,0.4764742567062789,0.3227108461539982,-4.2567122063886345,2.60091907622414,2.220118559591008,0.1917372567073079,0,0,0,0,0,0,1,0,0,0,0,-0.0047767404
0105.KL,Asia Poly Holdings Berhad,Basic Materials,Specialty Chemicals,2023-12-31,0.0260209259071387,-0.063334672483176,-0.0870875474845851,-0.0149246491495045,-0.0756542618002314,-0.0452688586896505,0.519808629329737,129.82489090836148,53.24297579836101,40.19635499615081,0.6712208787699704,0.4016350485424724,-1.9215475159169253,1.6830000834420984,0.9524826154054804,-0.0534287376327129,1,0,0,0,0,0,0,0,0,0,1,-0.031440713
0105.KL,Asia Poly Holdings Berhad,Basic Materials,Specialty Chemicals,2022-12-31,0.0328365579954732,-0.0635857134724758,-0.1081507880111475,-0.0512971716426191,-0.0696021989262981,-0.0422026241992973,0.3902202191531634,171.84395306686724,53.51843805799316,49.779470593425465,0.649238649179949,0.3936596134845432,-3.569497426372519,1.7035985158586295,0.9593916445262504,-0.0452688586896505,1,0,0,0,0,0,0,0,0,0,1,-0.0339884
0105.KL,Asia Poly Holdings Berhad,Basic Materials,Specialty Chemicals,2021-12-31,0.0564486482456254,-0.0518806359178885,-0.095022370101767,-0.0329283237016602,-0.0483188620509455,-0.0342636184233781,0.3605847590065636,151.19708486877784,66.29947836176585,74.40716979302186,0.4102089701646174,0.2908852367580193,-4.871321490652263,2.291680858751292,1.580655571562669,-0.0422026241992973,1,0,0,0,0,0,0,0,0,0,1,-0.030457584
0106.KL,Rexit Berhad,Technology,Information Technology Services,2022-06-30,0.7304369818055338,0.472806418381359,0.347384342746596,0.5200138975169561,0.203895483773305,0.1835182047635118,0.5282857693369949,0.0,49.75979556270175,2.155349564835756,0.111036826215972,0.0999398252118672,780.8067687653621,6.886499565734119,6.886499565734119,0.2007180588089107,0,0,0,0,0,0,0,0,1,0,3,0.18466991
0106.KL,Rexit Berhad,Technology,Information Technology Services,2021-06-30,0.7264314031964144,0.5069301001799468,0.3922836416205963,0.5436272242188998,0.2216165190440152,0.2013449893925601,0.5132637918847871,0.0,19.844613521969546,0.8643342592936113,0.1006805767186584,0.0914712032248326,0.0,6.484740418754994,6.484740418754994,0.1835182047635118,0,0,0,0,0,0,0,0,1,0,3,0.18757561
0107.KL,Eduspec Holdings Berhad,Consumer Defensive,Education & Training Services,2024-02-29,0.2911768309699415,-0.1532713773426564,-0.4560853630785938,-0.2462415962573909,-0.1353149169516477,-0.0885001785667428,0.1940430141615667,646.5853339435808,216.70655845409684,234.73571529928,0.5289790274219532,0.3459687922036948,-27.78776832055892,2.762484675540142,1.9150189072065544,-0.3661806980312391,0,0,0,1,0,0,0,0,0,0,1,-0.18241517
0107.KL,Eduspec Holdings Berhad,Consumer Defensive,Education & Training Services,2023-02-28,0.3546333252153447,-0.7204720465001965,-0.0879747318100587,0.5410378859594803,-0.0159499678716709,-0.0078382135232866,0.0890961911678198,1764.4841360597964,34.68831787896414,55.81921414933173,1.0348983635473696,0.5085749647679043,0.1570767072866898,1.6024112588642088,0.9467612520647248,-0.0885001785667428,0,0,0,1,0,0,0,0,0,0,1,-0.07722935
0107.KL,Eduspec Holdings Berhad,Consumer Defensive,Education & Training Services,2022-02-28,0.304583156891564,-1.2414822068955425,-1.4932605341452552,-0.6699229128577348,-0.2726751315514237,-0.1267774074150896,0.0848997241379966,1703.847218386269,80.79463161245064,58.620759354244754,1.1508180133282062,0.5350606170288736,-10.46075054270526,1.327300258091358,0.6952828358896962,-0.0078382135232866,0,0,0,1,0,0,0,0,0,0,2,-0.0075236913
0108.KL,N2N Connect Berhad,Technology,Software—Application,2023-12-31,0.5482863437216708,0.1716275416923268,0.1335698729810901,0.3082919206510849,0.0480200500362721,0.0433977302131072,0.324906576943823,0.0,40.24718396041197,32.14725276782594,0.106510635474867,0.0962581217569203,262.5511090660568,8.435713731324709,8.435713731324709,-0.0943019436915803,0,0,0,0,0,0,0,0,1,0,3,0.034388203
0108.KL,N2N Connect Berhad,Technology,Software—Application,2022-12-31,0.546474404993124,0.1629981231497758,0.171128154017319,0.3336238784539936,0.0621371775090522,0.0572819167244721,0.3347311087027499,0.0,34.13864744426594,25.81912146622121,0.0847607947187607,0.0781377748268789,335.6196175943659,8.3680012168487,8.3680012168487,0.0433977302131072,0,0,0,0,0,0,0,0,1,0,3,0.04002641
0108.KL,N2N Connect Berhad,Technology,Software—Application,2021-12-31,0.6081523075437452,0.2077198077166528,0.1896201285500043,0.2927602216335058,0.0827166918451423,0.0758270493265199,0.3998892412232689,0.0,51.69985190844884,31.60286281544394,0.0908599580204524,0.0832920461993425,66.29251179483043,7.783290626764015,7.783290626764015,0.0572819167244721,0,0,0,0,0,0,0,0,1,0,3,0.052066028
0111.KL,K-One Technology Berhad,Technology,Electronic Components,2023-12-31,0.1368959167002744,-0.0020623999004031,0.0020921696528626,0.0149025802339522,0.0030046995250241,0.0020345238905297,0.9724468987235374,83.56400773357706,63.692997194582,76.16395077930972,0.4768563490506738,0.3228860744358773,0.0,2.181142833716005,1.5808310168156503,0.0010701404620665,0,0,0,0,0,0,0,0,1,0,3,-0.0037242714
